temp,pres,hum,datetime
35.696067810058594,978.31494140625,31.416759490966797,2018-12-04 22:52:51.700955
35.71510314941406,978.319091796875,32.80217361450195,2018-12-04 22:52:56.712610
35.753173828125,978.339599609375,32.69560241699219,2018-12-04 22:53:01.724215
